"SESSION_ID","CONSUMED_QUANTITY","DESCRIPTION"
43100002307,0.0000,VLSHFO 0.1
43100002307,56.0000,LSHFO 0.5
43100002307,0.0000,LSMGO 0.5
43100002309,0.0000,VLSHFO 0.1
43100002309,56.0000,LSHFO 0.5
43100002309,0.0000,LSMGO 0.5
43100002311,0.0000,VLSHFO 0.1
43100002311,56.0000,LSHFO 0.5
43100002311,0.0000,LSMGO 0.5
43100002321,0.0000,VLSHFO 0.1
43100002321,56.0000,LSHFO 0.5
43100002321,0.0000,LSMGO 0.5
43100002323,0.0000,VLSHFO 0.1
43100002323,56.0000,LSHFO 0.5
43100002323,0.0000,LSMGO 0.5
43100002325,0.0000,VLSHFO 0.1
43100002325,56.0000,LSHFO 0.5
43100002325,0.0000,LSMGO 0.5
43100002327,0.0000,VLSHFO 0.1
43100002327,57.0000,LSHFO 0.5
43100002327,0.0000,LSMGO 0.5
43100002329,0.0000,VLSHFO 0.1
43100002329,56.0000,LSHFO 0.5
43100002329,0.0000,LSMGO 0.5
43100002331,0.0000,VLSHFO 0.1
43100002331,56.0000,LSHFO 0.5
43100002331,0.0000,LSMGO 0.5
43100002333,0.0000,VLSHFO 0.1
43100002333,56.0000,LSHFO 0.5
43100002333,0.0000,LSMGO 0.5
43100002335,0.0000,VLSHFO 0.1
43100002335,56.0000,LSHFO 0.5
43100002335,0.0000,LSMGO 0.5
43100002337,0.0000,VLSHFO 0.1
43100002337,56.0000,LSHFO 0.5
43100002337,0.0000,LSMGO 0.5
43100002339,0.0000,VLSHFO 0.1
43100002339,56.0000,LSHFO 0.5
43100002339,0.0000,LSMGO 0.5
43100002341,0.0000,VLSHFO 0.1
43100002341,46.0000,LSHFO 0.5
43100002341,0.0000,LSMGO 0.5
43100002345,0.0000,VLSHFO 0.1
43100002345,16.0000,LSHFO 0.5
43100002345,0.0000,LSMGO 0.5
43100002352,0.0000,VLSHFO 0.1
43100002352,1.0000,LSHFO 0.5
43100002352,0.0000,LSMGO 0.5
43100002356,0.0000,VLSHFO 0.1
43100002356,0.0000,LSHFO 0.5
43100002356,0.0000,LSMGO 0.5
43100002360,0.0000,VLSHFO 0.1
43100002360,3.6000,LSHFO 0.5
43100002360,0.0000,LSMGO 0.5
43100002364,0.0000,VLSHFO 0.1
43100002364,0.0000,LSHFO 0.5
43100002364,0.0000,LSMGO 0.5
43100002366,0.0000,VLSHFO 0.1
43100002366,0.0000,LSHFO 0.5
43100002366,0.0000,LSMGO 0.5
43100002371,0.0000,VLSHFO 0.1
43100002371,3.0000,LSHFO 0.5
43100002371,0.0000,LSMGO 0.5
43100002388,0.0000,VLSHFO 0.1
43100002388,0.0000,LSHFO 0.5
43100002388,0.0000,LSMGO 0.5
43100002392,0.0000,VLSHFO 0.1
43100002392,26.0000,LSHFO 0.5
43100002392,0.0000,LSMGO 0.5
43100002403,0.0000,VLSHFO 0.1
43100002403,0.0000,LSHFO 0.5
43100002403,0.0000,LSMGO 0.5
43100002407,0.0000,VLSHFO 0.1
43100002407,2.0000,LSHFO 0.5
43100002407,0.0000,LSMGO 0.5
43100002411,0.0000,VLSHFO 0.1
43100002411,0.0000,LSHFO 0.5
43100002411,0.0000,LSMGO 0.5
43100002413,0.0000,VLSHFO 0.1
43100002413,0.0000,LSHFO 0.5
43100002413,0.0000,LSMGO 0.5
43100002417,0.0000,VLSHFO 0.1
43100002417,2.0000,LSHFO 0.5
43100002417,0.0000,LSMGO 0.5
43100002421,0.0000,VLSHFO 0.1
43100002421,0.0000,LSHFO 0.5
43100002421,0.0000,LSMGO 0.5
43100002425,0.0000,VLSHFO 0.1
43100002425,3.0000,LSHFO 0.5
43100002425,0.0000,LSMGO 0.5
43100002429,0.0000,VLSHFO 0.1
43100002429,0.0000,LSHFO 0.5
43100002429,0.0000,LSMGO 0.5
43100002433,0.0000,VLSHFO 0.1
43100002433,4.0000,LSHFO 0.5
43100002433,0.0000,LSMGO 0.5
43100002438,0.0000,VLSHFO 0.1
43100002438,29.0000,LSHFO 0.5
43100002438,0.0000,LSMGO 0.5
43100002440,0.0000,VLSHFO 0.1
43100002440,43.0000,LSHFO 0.5
43100002440,0.0000,LSMGO 0.5
43100002442,0.0000,VLSHFO 0.1
43100002442,45.0000,LSHFO 0.5
43100002442,0.0000,LSMGO 0.5
43100002444,0.0000,VLSHFO 0.1
43100002444,48.0000,LSHFO 0.5
43100002444,0.0000,LSMGO 0.5
43100002446,0.0000,VLSHFO 0.1
43100002446,46.0000,LSHFO 0.5
43100002446,0.0000,LSMGO 0.5
43100002448,0.0000,VLSHFO 0.1
43100002448,44.0000,LSHFO 0.5
43100002448,0.0000,LSMGO 0.5
43100002450,0.0000,VLSHFO 0.1
43100002450,45.0000,LSHFO 0.5
43100002450,0.0000,LSMGO 0.5
43100002452,0.0000,VLSHFO 0.1
43100002452,42.0000,LSHFO 0.5
43100002452,0.0000,LSMGO 0.5
43100002454,0.0000,VLSHFO 0.1
43100002454,46.0000,LSHFO 0.5
43100002454,0.0000,LSMGO 0.5
43100002456,0.0000,VLSHFO 0.1
43100002456,48.0000,LSHFO 0.5
43100002456,0.0000,LSMGO 0.5
43100002458,0.0000,VLSHFO 0.1
43100002458,50.0000,LSHFO 0.5
43100002458,0.0000,LSMGO 0.5
43100002460,0.0000,VLSHFO 0.1
43100002460,55.0000,LSHFO 0.5
43100002460,0.0000,LSMGO 0.5
43100002462,0.0000,VLSHFO 0.1
43100002462,48.0000,LSHFO 0.5
43100002462,0.0000,LSMGO 0.5
43100002465,0.0000,VLSHFO 0.1
43100002465,48.0000,LSHFO 0.5
43100002465,0.0000,LSMGO 0.5
43100002467,0.0000,VLSHFO 0.1
43100002467,49.0000,LSHFO 0.5
43100002467,0.0000,LSMGO 0.5
43100002469,0.0000,VLSHFO 0.1
43100002469,46.0000,LSHFO 0.5
43100002469,0.0000,LSMGO 0.5
43100002471,0.0000,VLSHFO 0.1
43100002471,46.0000,LSHFO 0.5
43100002471,0.0000,LSMGO 0.5
43100002473,0.0000,VLSHFO 0.1
43100002473,48.0000,LSHFO 0.5
43100002473,0.0000,LSMGO 0.5
43100002475,0.0000,VLSHFO 0.1
43100002475,46.0000,LSHFO 0.5
43100002475,0.0000,LSMGO 0.5
43100002477,0.0000,VLSHFO 0.1
43100002477,48.0000,LSHFO 0.5
43100002477,0.0000,LSMGO 0.5
43100002479,0.0000,VLSHFO 0.1
43100002479,50.0000,LSHFO 0.5
43100002479,0.0000,LSMGO 0.5
43100002481,0.0000,VLSHFO 0.1
43100002481,50.0000,LSHFO 0.5
43100002481,0.0000,LSMGO 0.5
43100002483,0.0000,VLSHFO 0.1
43100002483,46.0000,LSHFO 0.5
43100002483,0.0000,LSMGO 0.5
43100002485,0.0000,VLSHFO 0.1
43100002485,48.0000,LSHFO 0.5
43100002485,0.0000,LSMGO 0.5
43100002487,0.0000,VLSHFO 0.1
43100002487,48.0000,LSHFO 0.5
43100002487,0.0000,LSMGO 0.5
43100002489,0.0000,VLSHFO 0.1
43100002489,30.0000,LSHFO 0.5
43100002489,0.0000,LSMGO 0.5
43100002493,0.0000,VLSHFO 0.1
43100002493,0.0000,LSHFO 0.5
43100002493,0.0000,LSMGO 0.5
43100002495,0.0000,VLSHFO 0.1
43100002495,40.0000,LSHFO 0.5
43100002495,0.0000,LSMGO 0.5
43100002497,0.0000,VLSHFO 0.1
43100002497,47.0000,LSHFO 0.5
43100002497,0.0000,LSMGO 0.5
43100002499,0.0000,VLSHFO 0.1
43100002499,40.0000,LSHFO 0.5
43100002499,0.0000,LSMGO 0.5
43100002506,0.0000,VLSHFO 0.1
43100002506,42.0000,LSHFO 0.5
43100002506,0.0000,LSMGO 0.5
43100002508,0.0000,VLSHFO 0.1
43100002508,50.0000,LSHFO 0.5
43100002508,0.0000,LSMGO 0.5
43100002510,0.0000,VLSHFO 0.1
43100002510,50.0000,LSHFO 0.5
43100002510,0.0000,LSMGO 0.5
43100002512,0.0000,VLSHFO 0.1
43100002512,40.0000,LSHFO 0.5
43100002512,0.0000,LSMGO 0.5
43100002514,0.0000,VLSHFO 0.1
43100002514,37.0000,LSHFO 0.5
43100002514,0.0000,LSMGO 0.5
43100002516,0.0000,VLSHFO 0.1
43100002516,40.0000,LSHFO 0.5
43100002516,0.0000,LSMGO 0.5
43100002624,0.0000,VLSHFO 0.1
43100002624,6.0000,LSHFO 0.5
43100002624,0.0000,LSMGO 0.5
43100002628,0.0000,VLSHFO 0.1
43100002628,0.0000,LSHFO 0.5
43100002628,0.0000,LSMGO 0.5
43100002632,,VLSHFO 0.1
43100002632,,LSHFO 0.5
43100002632,,LSMGO 0.5
43100002636,0.0000,VLSHFO 0.1
43100002636,0.0000,LSHFO 0.5
43100002636,0.0000,LSMGO 0.5
43100002640,0.0000,VLSHFO 0.1
43100002640,2.0000,LSHFO 0.5
43100002640,0.0000,LSMGO 0.5
43100002644,,VLSHFO 0.1
43100002644,,LSHFO 0.5
43100002644,,LSMGO 0.5
43100002648,0.0000,VLSHFO 0.1
43100002648,2.0000,LSHFO 0.5
43100002648,0.0000,LSMGO 0.5
43100002652,,VLSHFO 0.1
43100002652,,LSHFO 0.5
43100002652,,LSMGO 0.5
43100002658,,VLSHFO 0.1
43100002658,1.0000,LSHFO 0.5
43100002658,,LSMGO 0.5
43100002662,0.0000,VLSHFO 0.1
43100002662,0.0000,LSHFO 0.5
43100002662,0.0000,LSMGO 0.5
43100002666,0.0000,VLSHFO 0.1
43100002666,0.0000,LSHFO 0.5
43100002666,0.0000,LSMGO 0.5
43100002670,0.0000,VLSHFO 0.1
43100002670,0.0000,LSHFO 0.5
43100002670,0.0000,LSMGO 0.5
43100002677,0.0000,VLSHFO 0.1
43100002677,4.0000,LSHFO 0.5
43100002677,0.0000,LSMGO 0.5
43100002683,,VLSHFO 0.1
43100002683,1.0000,LSHFO 0.5
43100002683,,LSMGO 0.5
43100002687,0.0000,VLSHFO 0.1
43100002687,0.0000,LSHFO 0.5
43100002687,0.0000,LSMGO 0.5
43100002691,0.0000,VLSHFO 0.1
43100002691,2.0000,LSHFO 0.5
43100002691,0.0000,LSMGO 0.5
43100002695,0.0000,VLSHFO 0.1
43100002695,0.0000,LSHFO 0.5
43100002695,0.0000,LSMGO 0.5
43100002695,0.0000,LSLFO 0.5
43100002699,0.0000,VLSHFO 0.1
43100002699,1.0000,LSHFO 0.5
43100002699,0.0000,LSMGO 0.5
43100002703,,VLSHFO 0.1
43100002703,25.0000,LSHFO 0.5
43100002703,,LSMGO 0.5
43100002705,0.0000,VLSHFO 0.1
43100002705,5.4000,LSHFO 0.5
43100002705,0.0000,LSMGO 0.5
43100002707,,VLSHFO 0.1
43100002707,45.0000,LSHFO 0.5
43100002707,,LSMGO 0.5
43100002709,,VLSHFO 0.1
43100002709,40.0000,LSHFO 0.5
43100002709,,LSMGO 0.5
43100002711,,VLSHFO 0.1
43100002711,46.0000,LSHFO 0.5
43100002711,,LSMGO 0.5
43100002713,,VLSHFO 0.1
43100002713,48.0000,LSHFO 0.5
43100002713,,LSMGO 0.5
43100002716,,VLSHFO 0.1
43100002716,49.0000,LSHFO 0.5
43100002716,,LSMGO 0.5
43100002718,,VLSHFO 0.1
43100002718,53.0000,LSHFO 0.5
43100002718,,LSMGO 0.5
43100002720,,VLSHFO 0.1
43100002720,44.0000,LSHFO 0.5
43100002720,,LSMGO 0.5
43100002722,,VLSHFO 0.1
43100002722,44.0000,LSHFO 0.5
43100002722,,LSMGO 0.5
43100002724,,VLSHFO 0.1
43100002724,42.0000,LSHFO 0.5
43100002724,,LSMGO 0.5
43100002728,,VLSHFO 0.1
43100002728,46.0000,LSHFO 0.5
43100002728,,LSMGO 0.5
43100002734,0.0000,VLSHFO 0.1
43100002734,2.0000,LSHFO 0.5
43100002734,0.0000,LSMGO 0.5
43100002738,0.0000,VLSHFO 0.1
43100002738,0.0000,LSHFO 0.5
43100002738,0.0000,LSMGO 0.5
43100002744,,VLSHFO 0.1
43100002744,26.0000,LSHFO 0.5
43100002744,,LSMGO 0.5
43100002746,0.0000,VLSHFO 0.1
43100002746,36.4000,LSHFO 0.5
43100002746,0.0000,LSMGO 0.5
43100002748,,VLSHFO 0.1
43100002748,5.8000,LSHFO 0.5
43100002748,,LSMGO 0.5
43100002757,,VLSHFO 0.1
43100002757,4.7500,LSHFO 0.5
43100002757,,LSMGO 0.5
43100002761,,VLSHFO 0.1
43100002761,0.0000,LSHFO 0.5
43100002761,,LSMGO 0.5
43100002765,0.0000,VLSHFO 0.1
43100002765,5.0000,LSHFO 0.5
43100002765,0.0000,LSMGO 0.5
43100002772,0.0000,VLSHFO 0.1
43100002772,0.0000,LSHFO 0.5
43100002772,0.0000,LSMGO 0.5
43100002776,0.0000,VLSHFO 0.1
43100002776,4.0000,LSHFO 0.5
43100002776,0.0000,LSMGO 0.5
43100002780,,VLSHFO 0.1
43100002780,10.8000,LSHFO 0.5
43100002780,,LSMGO 0.5
43100002783,,VLSHFO 0.1
43100002783,41.0000,LSHFO 0.5
43100002783,,LSMGO 0.5
43100002785,,VLSHFO 0.1
43100002785,48.0000,LSHFO 0.5
43100002785,,LSMGO 0.5
43100002787,,VLSHFO 0.1
43100002787,52.0000,LSHFO 0.5
43100002787,,LSMGO 0.5
43100002790,,VLSHFO 0.1
43100002790,44.0000,LSHFO 0.5
43100002790,,LSMGO 0.5
43100002792,,VLSHFO 0.1
43100002792,42.0000,LSHFO 0.5
43100002792,,LSMGO 0.5
43100002794,,VLSHFO 0.1
43100002794,49.0000,LSHFO 0.5
43100002794,,LSMGO 0.5
43100002796,,VLSHFO 0.1
43100002796,46.0000,LSHFO 0.5
43100002796,,LSMGO 0.5
43100002799,,VLSHFO 0.1
43100002799,40.0000,LSHFO 0.5
43100002799,,LSMGO 0.5
43100002801,,VLSHFO 0.1
43100002801,49.0000,LSHFO 0.5
43100002801,,LSMGO 0.5
43100002803,,VLSHFO 0.1
43100002803,48.0000,LSHFO 0.5
43100002803,,LSMGO 0.5
43100002805,,VLSHFO 0.1
43100002805,49.0000,LSHFO 0.5
43100002805,,LSMGO 0.5
43100002807,,VLSHFO 0.1
43100002807,49.0000,LSHFO 0.5
43100002807,,LSMGO 0.5
43100002809,,VLSHFO 0.1
43100002809,51.0000,LSHFO 0.5
43100002809,,LSMGO 0.5
43100002811,,VLSHFO 0.1
43100002811,50.0000,LSHFO 0.5
43100002811,,LSMGO 0.5
43100002813,,VLSHFO 0.1
43100002813,49.0000,LSHFO 0.5
43100002813,,LSMGO 0.5
43100002815,,VLSHFO 0.1
43100002815,48.0000,LSHFO 0.5
43100002815,,LSMGO 0.5
43100002817,,VLSHFO 0.1
43100002817,48.0000,LSHFO 0.5
43100002817,,LSMGO 0.5
43100002820,,VLSHFO 0.1
43100002820,47.0000,LSHFO 0.5
43100002820,,LSMGO 0.5
43100002822,,VLSHFO 0.1
43100002822,53.0000,LSHFO 0.5
43100002822,,LSMGO 0.5
43100002829,,VLSHFO 0.1
43100002829,52.0000,LSHFO 0.5
43100002829,,LSMGO 0.5
43100002831,,VLSHFO 0.1
43100002831,50.0000,LSHFO 0.5
43100002831,,LSMGO 0.5
43100002833,,VLSHFO 0.1
43100002833,52.0000,LSHFO 0.5
43100002833,,LSMGO 0.5
43100002835,,VLSHFO 0.1
43100002835,49.0000,LSHFO 0.5
43100002835,,LSMGO 0.5
43100002837,,VLSHFO 0.1
43100002837,48.0000,LSHFO 0.5
43100002837,,LSMGO 0.5
43100002839,,VLSHFO 0.1
43100002839,48.0000,LSHFO 0.5
43100002839,,LSMGO 0.5
43100002841,,VLSHFO 0.1
43100002841,52.0000,LSHFO 0.5
43100002841,,LSMGO 0.5
43100002843,,VLSHFO 0.1
43100002843,50.0000,LSHFO 0.5
43100002843,,LSMGO 0.5
43100002845,,VLSHFO 0.1
43100002845,50.0000,LSHFO 0.5
43100002845,,LSMGO 0.5
43100002847,,VLSHFO 0.1
43100002847,50.0000,LSHFO 0.5
43100002847,,LSMGO 0.5
43100002849,,VLSHFO 0.1
43100002849,55.0000,LSHFO 0.5
43100002849,,LSMGO 0.5
43100002851,,VLSHFO 0.1
43100002851,56.0000,LSHFO 0.5
43100002851,,LSMGO 0.5
43100002853,,VLSHFO 0.1
43100002853,56.0000,LSHFO 0.5
43100002853,,LSMGO 0.5
43100002855,,VLSHFO 0.1
43100002855,56.0000,LSHFO 0.5
43100002855,,LSMGO 0.5
43100002858,,VLSHFO 0.1
43100002858,12.0000,LSHFO 0.5
43100002858,,LSMGO 0.5
43100002862,,VLSHFO 0.1
43100002862,3.3000,LSHFO 0.5
43100002862,,LSMGO 0.5
43100002868,0.0000,VLSHFO 0.1
43100002868,0.0000,LSHFO 0.5
43100002868,0.0000,LSMGO 0.5
43100002875,,VLSHFO 0.1
43100002875,5.0000,LSHFO 0.5
43100002875,,LSMGO 0.5
43100002879,0.0000,VLSHFO 0.1
43100002879,0.0000,LSHFO 0.5
43100002879,0.0000,LSMGO 0.5
43100002927,0.0000,VLSHFO 0.1
43100002927,0.0000,LSHFO 0.5
43100002927,0.0000,LSMGO 0.5
43100002939,0.0000,VLSHFO 0.1
43100002939,5.5000,LSHFO 0.5
43100002939,0.0000,LSMGO 0.5
43100002943,0.0000,VLSHFO 0.1
43100002943,0.0000,LSHFO 0.5
43100002943,0.0000,LSMGO 0.5
43100002948,,VLSHFO 0.1
43100002948,1.5000,LSHFO 0.5
43100002948,,LSMGO 0.5
43100002951,,VLSHFO 0.1
43100002951,26.5700,LSHFO 0.5
43100002951,,LSMGO 0.5
43100002953,,VLSHFO 0.1
43100002953,54.0000,LSHFO 0.5
43100002953,,LSMGO 0.5
43100002955,,VLSHFO 0.1
43100002955,55.0000,LSHFO 0.5
43100002955,,LSMGO 0.5
43100002957,0.0000,VLSHFO 0.1
43100002957,48.0000,LSHFO 0.5
43100002957,0.0000,LSMGO 0.5
43100002966,0.0000,VLSHFO 0.1
43100002966,52.0000,LSHFO 0.5
43100002966,0.0000,LSMGO 0.5
43100002968,,VLSHFO 0.1
43100002968,49.0000,LSHFO 0.5
43100002968,,LSMGO 0.5
43100002971,,VLSHFO 0.1
43100002971,49.0000,LSHFO 0.5
43100002971,,LSMGO 0.5
43100002975,,VLSHFO 0.1
43100002975,53.0000,LSHFO 0.5
43100002975,,LSMGO 0.5
43100002977,,VLSHFO 0.1
43100002977,48.0000,LSHFO 0.5
43100002977,,LSMGO 0.5
43100002979,0.0000,VLSHFO 0.1
43100002979,54.0000,LSHFO 0.5
43100002979,0.0000,LSMGO 0.5
43100002981,0.0000,VLSHFO 0.1
43100002981,52.0000,LSHFO 0.5
43100002981,0.0000,LSMGO 0.5
43100002983,0.0000,VLSHFO 0.1
43100002983,48.0000,LSHFO 0.5
43100002983,0.0000,LSMGO 0.5
43100002985,,VLSHFO 0.1
43100002985,54.0000,LSHFO 0.5
43100002985,,LSMGO 0.5
43100002987,,VLSHFO 0.1
43100002987,48.0000,LSHFO 0.5
43100002987,,LSMGO 0.5
43100002989,,VLSHFO 0.1
43100002989,48.0000,LSHFO 0.5
43100002989,,LSMGO 0.5
43100002991,,VLSHFO 0.1
43100002991,51.0000,LSHFO 0.5
43100002991,,LSMGO 0.5
43100002993,,VLSHFO 0.1
43100002993,48.0000,LSHFO 0.5
43100002993,,LSMGO 0.5
43100002997,21.0000,VLSHFO 0.1
43100002997,17.0000,LSHFO 0.5
43100002997,0.0000,LSMGO 0.5
43100003003,2.0000,VLSHFO 0.1
43100003003,0.0000,LSHFO 0.5
43100003003,0.0000,LSMGO 0.5
43100003007,0.0000,VLSHFO 0.1
43100003007,0.0000,LSHFO 0.5
43100003007,0.0000,LSMGO 0.5
43100003009,0.0000,VLSHFO 0.1
43100003009,0.0000,LSHFO 0.5
43100003009,0.0000,LSMGO 0.5
43100003014,2.0000,VLSHFO 0.1
43100003014,0.0000,LSHFO 0.5
43100003014,0.0000,LSMGO 0.5
43100003019,0.0000,VLSHFO 0.1
43100003019,0.0000,LSHFO 0.5
43100003019,0.0000,LSMGO 0.5
43100003027,5.0000,VLSHFO 0.1
43100003027,0.0000,LSHFO 0.5
43100003027,0.0000,LSMGO 0.5
43100003031,0.0000,VLSHFO 0.1
43100003031,0.0000,LSHFO 0.5
43100003031,0.0000,LSMGO 0.5
43100003033,0.0000,VLSHFO 0.1
43100003033,0.0000,LSHFO 0.5
43100003033,0.0000,LSMGO 0.5
43100003037,4.0000,VLSHFO 0.1
43100003037,0.0000,LSHFO 0.5
43100003037,0.0000,LSMGO 0.5
43100003041,0.0000,VLSHFO 0.1
43100003041,0.0000,LSHFO 0.5
43100003041,0.0000,LSMGO 0.5
43100003045,5.0000,VLSHFO 0.1
43100003045,0.0000,LSHFO 0.5
43100003045,0.0000,LSMGO 0.5
43100003049,2.0000,VLSHFO 0.1
43100003049,26.0000,LSHFO 0.5
43100003049,0.0000,LSMGO 0.5
43100003051,0.0000,VLSHFO 0.1
43100003051,48.0000,LSHFO 0.5
43100003051,0.0000,LSMGO 0.5
43100003053,0.0000,VLSHFO 0.1
43100003053,46.0000,LSHFO 0.5
43100003053,0.0000,LSMGO 0.5
43100003055,0.0000,VLSHFO 0.1
43100003055,48.0000,LSHFO 0.5
43100003055,0.0000,LSMGO 0.5
43100003057,0.0000,VLSHFO 0.1
43100003057,46.0000,LSHFO 0.5
43100003057,0.0000,LSMGO 0.5
43100003059,0.0000,VLSHFO 0.1
43100003059,48.0000,LSHFO 0.5
43100003059,0.0000,LSMGO 0.5
43100003061,0.0000,VLSHFO 0.1
43100003061,46.0000,LSHFO 0.5
43100003061,0.0000,LSMGO 0.5
43100003064,0.0000,VLSHFO 0.1
43100003064,46.0000,LSHFO 0.5
43100003064,0.0000,LSMGO 0.5
43100003066,0.0000,VLSHFO 0.1
43100003066,43.0000,LSHFO 0.5
43100003066,0.0000,LSMGO 0.5
43100003068,0.0000,VLSHFO 0.1
43100003068,46.0000,LSHFO 0.5
43100003068,0.0000,LSMGO 0.5
43100003070,0.0000,VLSHFO 0.1
43100003070,46.0000,LSHFO 0.5
43100003070,0.0000,LSMGO 0.5
43100003072,0.0000,VLSHFO 0.1
43100003072,42.0000,LSHFO 0.5
43100003072,0.0000,LSMGO 0.5
43100003074,0.0000,VLSHFO 0.1
43100003074,42.0000,LSHFO 0.5
43100003074,0.0000,LSMGO 0.5
43100003076,0.0000,VLSHFO 0.1
43100003076,42.0000,LSHFO 0.5
43100003076,0.0000,LSMGO 0.5
43100003078,0.0000,VLSHFO 0.1
43100003078,50.0000,LSHFO 0.5
43100003078,0.0000,LSMGO 0.5
43100003081,0.0000,VLSHFO 0.1
43100003081,50.0000,LSHFO 0.5
43100003081,0.0000,LSMGO 0.5
43100003088,0.0000,VLSHFO 0.1
43100003088,2.0000,LSHFO 0.5
43100003088,0.0000,LSMGO 0.5
43100003092,0.0000,VLSHFO 0.1
43100003092,0.0000,LSHFO 0.5
43100003092,0.0000,LSMGO 0.5
43100003094,0.0000,VLSHFO 0.1
43100003094,0.0000,LSHFO 0.5
43100003094,0.0000,LSMGO 0.5
43100003096,0.0000,VLSHFO 0.1
43100003096,0.0000,LSHFO 0.5
43100003096,0.0000,LSMGO 0.5
43100003098,0.0000,VLSHFO 0.1
43100003098,0.0000,LSHFO 0.5
43100003098,0.0000,LSMGO 0.5
43100003102,0.0000,VLSHFO 0.1
43100003102,2.0000,LSHFO 0.5
43100003102,0.0000,LSMGO 0.5
43100003106,0.0000,VLSHFO 0.1
43100003106,0.0000,LSHFO 0.5
43100003106,0.0000,LSMGO 0.5
43100003110,0.0000,VLSHFO 0.1
43100003110,2.0000,LSHFO 0.5
43100003110,0.0000,LSMGO 0.5
43100003115,0.0000,VLSHFO 0.1
43100003115,38.0000,LSHFO 0.5
43100003115,0.0000,LSMGO 0.5
43100003117,0.0000,VLSHFO 0.1
43100003117,48.0000,LSHFO 0.5
43100003117,0.0000,LSMGO 0.5
43100003119,0.0000,VLSHFO 0.1
43100003119,48.0000,LSHFO 0.5
43100003119,0.0000,LSMGO 0.5
43100003121,0.0000,VLSHFO 0.1
43100003121,48.0000,LSHFO 0.5
43100003121,0.0000,LSMGO 0.5
43100003123,0.0000,VLSHFO 0.1
43100003123,48.0000,LSHFO 0.5
43100003123,0.0000,LSMGO 0.5
43100003125,0.0000,VLSHFO 0.1
43100003125,48.0000,LSHFO 0.5
43100003125,0.0000,LSMGO 0.5
43100003127,0.0000,VLSHFO 0.1
43100003127,48.0000,LSHFO 0.5
43100003127,0.0000,LSMGO 0.5
43100003129,0.0000,VLSHFO 0.1
43100003129,48.0000,LSHFO 0.5
43100003129,0.0000,LSMGO 0.5
43100003132,0.0000,VLSHFO 0.1
43100003132,48.0000,LSHFO 0.5
43100003132,0.0000,LSMGO 0.5
43100003134,0.0000,VLSHFO 0.1
43100003134,48.0000,LSHFO 0.5
43100003134,0.0000,LSMGO 0.5
43100003136,0.0000,VLSHFO 0.1
43100003136,48.0000,LSHFO 0.5
43100003136,0.0000,LSMGO 0.5
43100003138,0.0000,VLSHFO 0.1
43100003138,48.0000,LSHFO 0.5
43100003138,0.0000,LSMGO 0.5
43100003140,0.0000,VLSHFO 0.1
43100003140,48.0000,LSHFO 0.5
43100003140,0.0000,LSMGO 0.5
43100003142,0.0000,VLSHFO 0.1
43100003142,9.0000,LSHFO 0.5
43100003142,0.0000,LSMGO 0.5
43100003148,0.0000,VLSHFO 0.1
43100003148,11.0000,LSHFO 0.5
43100003148,0.0000,LSMGO 0.5
43100003152,0.0000,VLSHFO 0.1
43100003152,0.0000,LSHFO 0.5
43100003152,0.0000,LSMGO 0.5
43100003157,0.0000,VLSHFO 0.1
43100003157,0.0000,LSHFO 0.5
43100003157,0.0000,LSMGO 0.5
43100003161,0.0000,VLSHFO 0.1
43100003161,0.0000,LSHFO 0.5
43100003161,0.0000,LSMGO 0.5
43100003165,0.0000,VLSHFO 0.1
43100003165,2.0000,LSHFO 0.5
43100003165,0.0000,LSMGO 0.5
43100003169,0.0000,VLSHFO 0.1
43100003169,4.0000,LSHFO 0.5
43100003169,0.0000,LSMGO 0.5
43100003177,0.0000,VLSHFO 0.1
43100003177,3.0000,LSHFO 0.5
43100003177,0.0000,LSMGO 0.5
43100003181,0.0000,VLSHFO 0.1
43100003181,0.0000,LSHFO 0.5
43100003181,0.0000,LSMGO 0.5
43100003185,0.0000,VLSHFO 0.1
43100003185,1.0000,LSHFO 0.5
43100003185,0.0000,LSMGO 0.5
43100003189,0.0000,VLSHFO 0.1
43100003189,34.0000,LSHFO 0.5
43100003189,0.0000,LSMGO 0.5
43100003191,0.0000,VLSHFO 0.1
43100003191,42.0000,LSHFO 0.5
43100003191,0.0000,LSMGO 0.5
43100003193,0.0000,VLSHFO 0.1
43100003193,48.0000,LSHFO 0.5
43100003193,0.0000,LSMGO 0.5
43100003195,0.0000,VLSHFO 0.1
43100003195,48.0000,LSHFO 0.5
43100003195,0.0000,LSMGO 0.5
43100003197,0.0000,VLSHFO 0.1
43100003197,48.0000,LSHFO 0.5
43100003197,0.0000,LSMGO 0.5
43100003199,0.0000,VLSHFO 0.1
43100003199,48.0000,LSHFO 0.5
43100003199,0.0000,LSMGO 0.5
43100003201,0.0000,VLSHFO 0.1
43100003201,48.0000,LSHFO 0.5
43100003201,0.0000,LSMGO 0.5
43100003203,0.0000,VLSHFO 0.1
43100003203,48.0000,LSHFO 0.5
43100003203,0.0000,LSMGO 0.5
43100003205,0.0000,VLSHFO 0.1
43100003205,48.0000,LSHFO 0.5
43100003205,0.0000,LSMGO 0.5
43100003207,0.0000,VLSHFO 0.1
43100003207,48.0000,LSHFO 0.5
43100003207,0.0000,LSMGO 0.5
43100003209,0.0000,VLSHFO 0.1
43100003209,48.0000,LSHFO 0.5
43100003209,0.0000,LSMGO 0.5
